0.026866,0.011284,-0.013648
-0.63495,0.18637,0.69014
0.02121,0.32359,-0.012906
0.055265,-0.38813,0.0038262
-0.025473,-0.24695,0.14416
0.062265,0.0078187,0.01057
-0.036245,0.0020101,-0.064366
0.39157,-0.33633,-0.41224
0.024669,-0.54881,-0.99203
-0.092688,-0.040431,-0.12845
-0.044015,0.095516,0.13856
0.019249,0.31695,-0.29373
-1.1636,0.016649,-0.020157
0.15464,0.12747,0.28287
0.65761,0.0033132,-0.0061967
-0.2259,0.038608,-0.054481
-0.10744,0.014279,0.13898
-0.096812,0.11518,-0.32354
0.16969,0.55529,0.21343
0.045193,0.10009,0.14348
-0.0049075,0.027989,-0.028655
-0.32001,-0.082644,0.27871
0.38093,-0.39756,0.062342
0.35247,0.31719,0.021903
-0.0030984,0.030436,0.0028627
-0.22846,-0.27481,-0.11043
0.016428,-0.096971,-0.10369
0.022354,0.041069,-0.17562
0.1344,0.11492,0.25362
0.3813,-0.54546,-0.28538
-0.37236,0.13371,0.21778
0.060089,-0.39815,0.22604
-0.12427,-0.040071,-0.2899
-0.017675,0.036626,-0.033735
-0.10591,-0.10647,-0.028835
1.1976,-0.66008,0.0099536
-0.23491,0.0047134,-0.035143
0.019748,0.0403,-0.0058294
0.0079643,-0.32299,0.46277
0.18338,-0.0042975,-0.008595
-0.027795,0.044881,-0.3826
0.093713,0.12643,0.03639
-0.25092,0.06772,0.058751
0.012546,0.29202,-0.053858
0.44366,-0.57763,-0.29293
0.1568,-0.11729,-0.32554
-0.038594,0.052277,0.36986
-0.039606,0.17082,-0.043065
0.2245,-0.27239,0.0032093
-0.043079,-0.34175,-0.043502
-0.25534,0.14257,-0.24571
-0.044043,-0.2382,0.15857
-0.23383,-0.054336,-0.20964
-0.27779,0.080821,0.41834
-0.18181,-0.035974,0.015942
-0.031912,0.13473,0.68811
-0.12289,-0.033895,-0.051847
0.83234,0.061579,0.13825
-0.08403,0.063035,-0.027989
-0.25178,-0.022874,0.10104
1.5573,0.40541,-0.06327
-0.01936,0.069911,-0.41594
-1.1204,0.081916,-0.055979
0.36413,0.83642,-0.075657
-1.0323,0.37359,-0.15533
0.16427,1.9436,-0.80424
0.1003,-0.039163,0.31677
-0.63582,0.15211,0.068109
1.2116,0.13112,-1.2456
-0.50314,-0.52883,-0.066778
-0.052943,0.089562,-0.26143
-0.078138,0.64022,-0.044105
-0.027407,0.15644,0.030755
-0.16781,0.12588,-0.18583
0.65788,-0.26728,0.17828
-0.53901,0.10456,-0.064248
-0.084009,-0.31885,-0.069384
-0.055708,0.1252,-0.042046
-0.037929,-0.45353,-0.036224
0.030159,0.025418,0.078374
0.055181,-0.013267,-0.53675
0.009815,0.032689,0.089707
-0.029722,-0.46461,0.70204
-0.028426,0.097311,-0.033756
-0.68206,0.11386,-0.033999
-0.026416,0.081438,-0.034186
-0.52293,0.22545,0.24296
0.888,-0.78518,-1.0357
0.8232,0.44619,0.14747
-0.0063076,0.26353,-0.041104
0.27162,0.10327,-0.22097
-0.013794,-0.10092,0.14785
0.37685,-0.23995,-0.024884
-0.89381,0.096805,-0.041159
0.11908,-0.012407,0.041034
-0.011991,-0.028488,0.21668
0.95722,0.29553,-0.24009
-0.2913,-0.77034,-0.61297
-0.14501,-0.08105,-0.019477
-0.030505,0.1266,1.0581
-0.053449,0.090137,-0.052139
-0.028696,0.088917,-0.38989
-0.55079,1.1335,-0.048451
-0.47137,0.08421,-0.055237
-0.024565,0.32104,-0.060013
0.015069,0.08098,-0.41465
-0.20071,0.10226,0.87956
-0.01606,0.077612,-0.066078
-0.72482,0.62761,-1.0533
-0.8045,-0.15933,-0.18922
0.19145,-0.024399,0.042836
0.034796,-0.16306,-0.046975
-0.073751,0.11964,0.049144
-0.04285,0.21717,0.25828
1.0387,0.096105,-0.082783
-1.6179,-0.52298,1.1088
0.14222,0.69143,1.2129
-0.22283,-0.332,0.089776
-0.28919,-0.04197,0.045942
0.008602,-0.35179,-0.081771
0.27777,0.056776,0.29532
-0.059008,0.11159,-0.032328
0.41382,0.5046,-0.039218
-0.12165,0.23851,0.14404
0.43363,-0.53137,0.10122
0.011125,-0.054772,0.090081
-0.956,0.73634,0.0065364
-0.2146,0.034664,0.068739
-0.27416,-0.64321,-0.18867
0.12047,0.056284,0.18794
0.010806,0.072607,-0.077508
0.36324,0.30485,-0.057406
0.45148,-0.3609,0.45414
0.66078,0.58016,0.71706
0.60304,-0.11913,0.26511
0.12421,0.083108,0.054828
0.031677,0.013447,-0.076108
0.01579,0.10015,-0.050849
-0.070493,-0.016081,-0.075137
0.01719,0.078998,-0.078166
-0.014868,0.071838,-0.083455
-0.090594,-0.21425,-0.11485
0.31393,-0.17232,-0.023498
0.019762,0.076322,-0.083642
0.020427,0.076683,-0.084405
0.76274,-0.24514,0.46851
-0.035697,0.11935,0.15031
-1.4272,-0.16325,-0.13438
-0.27808,-0.15896,0.019172
-0.14466,0.14071,-0.15741
0.097678,-0.018493,0.0302
0.0070701,-0.19699,-0.081168
0.17094,-1.0114,-0.026243
0.018736,-0.75909,-0.018209
0.016989,0.0071671,-1.9237
0.15714,-0.39268,-0.019651
0.2638,-0.24555,-0.013613
0.028495,-0.68046,0.015048
0.022832,0.0084009,0.11952
0.65974,-0.040196,-2.1683
-0.52074,1.1216,-0.94364
0.045491,0.013087,-0.020864
0.015637,0.014764,-0.29364
0.011333,0.016975,-0.020975
0.15702,-0.92119,0.25717
1.1021,0.12954,-1.1594
0.40494,0.52177,0.093506
0.090234,-1.2163,-0.043939
0.31692,-0.063735,0.026617
-0.43952,-0.19583,-0.17631
-0.057656,-0.36057,0.020254
0.12645,0.028433,-0.028925
-0.31883,-0.32948,0.12058
-0.0064671,0.044396,-0.073176
-0.051778,0.21134,0.15312
-0.067464,0.011,-0.0045817
0.025307,0.1726,0.59202
-0.21023,-0.0038123,0.043807
-0.24605,-0.82774,-0.86808
-1.0791,-0.17384,1.3762
0.61615,-2.7318,-0.51481
0.075276,-0.045817,0.19581
0.71761,1.263,0.16789
-0.19297,0.01816,-0.024537
-0.019886,0.048423,-0.0342
0.10259,-0.22146,0.064116
-0.26572,0.6791,-0.096216
0.60589,-0.90426,0.092688
0.086824,0.044008,-0.0096486
0.37526,-0.094836,0.038456
0.1161,0.14937,-0.0096347
0.37467,-0.0712,0.68971
-0.1369,0.032363,-0.033541
-0.94539,0.048929,-0.039156
-0.70668,0.29336,0.02478
-0.025057,0.32536,-0.0081791
0.53023,-0.67517,0.10296
0.53407,-0.88666,-0.019367
0.11146,0.11445,0.024385
-0.043544,0.054266,-0.043148
0.016906,-0.00081098,0.35111
-0.17044,-0.017259,0.072642
-0.045408,0.056464,-0.044452
0.40401,-0.089298,-0.12438
-0.044424,0.06178,-0.046032
-0.043959,-0.026194,-0.5093
-0.59941,0.27788,-0.47383
-0.083275,0.061205,-0.048867
0.023851,0.16241,0.056589
-0.016164,0.74854,0.2587
0.37234,0.32145,-0.24853
-0.2493,0.2008,0.131
0.23012,-0.042074,0.19436
-0.22015,0.15305,0.090608
