0.20413,2.4474,0.75858,0.99283
-0.83352,1.1081,1.4474,0.71107
0.26878,0.081062,0.48928,0.21404
0.20225,2.2619,1.8632,1.0795
-0.26922,-0.43544,-0.071131,-0.14296
-0.59648,1.2295,1.3378,0.79874
-0.11229,2.5091,1.1121,0.76875
0.2915,-0.046185,-0.17573,0.2527
0.73606,0.7747,0.57579,0.052132
-0.88516,1.7431,0.34774,0.73097
-0.37102,2.8949,1.229,1.2265
2.5393,1.349,0.8911,1.8463
-0.69786,1.8635,1.6281,0.90129
-1.0904,1.2188,0.12856,1.1168
-0.22024,1.551,1.4791,0.43104
0.45695,1.8893,0.76215,0.99423
-0.8293,1.6927,1.0523,0.80178
-0.53036,1.0706,0.40452,0.46837
-1.5242,0.33352,-0.16017,0.43809
0.20989,-0.68782,-0.25367,-0.3946
-0.34178,1.0119,0.11337,0.75017
-0.81157,1.1259,0.32515,0.8952
-0.4154,1.574,1.7852,0.91004
1.2689,-0.5781,0.58462,0.30477
0.70168,2.0939,1.5552,0.72678
-0.1674,-0.96635,-0.29404,-0.47918
-0.25603,0.058434,0.89026,0.089913
0.52737,2.014,0.45932,1.0287
-0.12663,1.9275,0.68258,0.31478
-0.41373,-0.80672,-0.10948,-0.43455
-0.84504,1.0903,-0.078932,0.27976
-0.64089,0.96993,0.18795,1.1438
-0.3542,1.1947,1.873,0.41291
-0.090082,1.7742,0.34972,0.70455
-0.44031,1.8025,2.096,0.56368
-0.07395,1.6723,1.3065,0.86197
-0.81758,1.5709,-0.0060898,1.3551
0.27379,-0.77105,0.49101,0.42927
0.16498,0.61136,0.67766,0.61225
-1.8336,1.4688,-1.0686,1.2078
-0.81887,2.0978,0.13025,0.7306
-0.97897,-1.225,-0.29947,-0.12494
-0.031256,1.404,0.60383,1.0189
-0.69377,1.5051,1.6591,0.84076
-0.0054873,1.2898,1.087,0.4086
-0.63748,-1.436,-0.67313,-0.50593
0.24095,0.14545,0.20239,0.49432
-1.0289,1.6489,0.93354,0.96151
-0.051076,0.31231,-0.44487,0.26956
-0.27289,0.27475,-0.32337,0.46192
-1.743,0.11306,0.67253,0.38479
2.1728,1.6632,0.51916,0.62251
-0.69909,1.9576,1.049,0.79849
-0.78277,-0.68111,0.59444,0.14401
0.086835,2.8384,1.6814,0.90002
-0.32004,0.037977,0.33308,0.3655
0.1063,0.65748,0.30242,0.31015
0.29844,1.3224,0.16922,0.69195
-0.31391,1.5944,1.3754,0.75632
-0.53057,0.2025,0.14481,0.5175
-0.067877,1.1861,0.83334,1.0261
0.35705,1.4894,0.58274,0.53747
-0.51775,1.586,1.4645,0.89921
-0.19125,2.7811,0.77624,0.89047
0.12586,2.1811,0.6982,1.0973
0.052925,-0.89285,-0.055292,-0.31875
-0.037006,2.01,2.8032,0.68749
-0.81001,1.9242,1.6698,0.83677
-0.9099,2.368,1.9158,1.1059
-0.83794,1.6937,0.2098,1.5458
0.28557,-0.79574,-0.10431,-0.00028766
0.88821,1.2987,1.6553,0.26141
-0.69754,2.6577,1.3944,0.90855
-0.72107,1.732,1.0844,0.6255
0.04529,1.1955,0.18386,0.71936
-0.2934,2.0432,0.89969,0.93861
0.16434,1.3344,1.3036,0.63518
-0.80425,1.5593,1.4064,0.63678
0.30486,-0.22687,-0.21986,-0.22273
-0.66478,1.5724,-0.35323,0.57796
-1.525,0.78097,-0.19946,0.41796
-1.1257,1.5618,-0.41431,0.89475
0.64604,-0.095928,1.2304,0.66122
-0.53022,1.0722,1.0918,1.1653
-0.42583,1.591,0.41436,0.69488
-0.57983,-1.174,-0.72162,-0.58172
-0.15491,1.7962,1.2688,0.90524
-1.164,1.297,0.40248,1.1457
-0.31811,0.4607,0.81198,0.25224
-0.39833,1.8829,1.0121,1.1016
-0.61774,1.671,0.45893,0.47937
0.023347,0.85567,0.47747,0.82275
-1.164,1.2847,0.58779,0.51979
0.041066,0.88218,0.86685,0.74939
0.20588,0.6585,0.29462,-0.045509
0.73809,0.17351,0.63738,-0.023181
0.51887,0.67663,0.46147,0.66034
-0.1406,1.9361,-0.12898,1.242
-0.35133,1.047,0.2013,0.43943
1.2593,-0.001486,0.74952,0.51618
0.65624,0.25973,0.45612,0.73728
-0.028151,-0.33947,0.52177,0.026355
2.7995,2.192,1.8398,0.79
-0.79129,2.1076,1.626,1.2903
0.259,1.8122,0.85354,0.91924
0.27608,1.4881,0.89512,0.87512
0.11218,1.5856,0.8098,0.82973
-0.43438,1.7757,0.57227,1.2969
-0.80341,1.2095,-0.028963,0.60093
0.062073,1.7862,0.93365,0.68666
0.85387,1.5122,1.9222,0.85797
-1.2057,1.5353,-0.80988,0.47728
-0.48679,1.9261,0.34453,0.87999
-0.094035,-0.35523,0.39611,0.14867
-0.36199,1.9507,0.28318,0.87322
-0.53368,0.76944,0.53797,0.99195
0.17112,1.1102,0.2449,0.66295
-0.59188,2.0188,0.35612,0.82731
-1.6805,1.2654,1.3117,0.81794
0.19993,1.4296,0.51448,1.7098
-0.16424,1.5032,-0.38326,1.4621
-0.16206,-0.35804,-0.044059,-0.31635
-0.080952,0.56317,0.37969,0.61145
-0.57,0.15783,0.19135,0.45284
-0.59271,1.7762,0.8598,0.46621
-0.42959,1.7935,1.5334,0.62876
-1.5146,1.4275,-0.47635,0.71381
-0.55007,0.31732,0.056177,0.78344
0.16725,1.3019,0.19023,0.5712
0.55771,1.6302,1.1053,0.73763
0.82439,1.1651,1.1171,0.014602
0.43295,1.8757,1.0732,0.77068
-0.56092,1.904,-0.37273,1.751
0.48029,2.4894,1.6385,0.93076
-0.21654,0.62034,-0.26345,-0.19649
-1.2492,1.4451,0.037962,1.1949
1.1297,1.3488,1.6876,0.46599
-0.12747,1.4137,0.41176,0.40058
-0.076451,1.8718,1.4526,0.58846
0.99209,0.80166,1.0983,0.56141
-0.46338,1.259,0.14378,0.63394
-0.68622,2.0334,1.1664,0.69996
-0.10131,1.2133,0.4418,0.95878
-0.48556,1.3215,0.36246,0.59182
-1.8356,1.4884,0.27388,1.021
-0.53113,1.9601,0.39261,2.5777
-0.16485,2.2717,1.2654,1.0077
-0.60726,2.3155,1.9893,0.049816
1.3231,1.7325,1.4764,0.59785
-0.71851,1.4285,0.49028,0.35083
1.2565,1.2687,1.1609,0.40841
-0.0080878,1.3125,0.073882,0.86085
-0.3072,-1.3859,0.079429,-0.21991
-0.55934,2.0396,1.4313,0.592
-0.94588,1.6109,0.32885,1.2826
0.90467,0.30671,1.0206,0.63767
-0.27416,1.2684,0.33155,0.65942
-1.0405,-0.75146,-0.61737,-0.17025
0.71678,1.6642,0.66602,1.4738
0.1034,-0.10589,0.095773,-0.079751
0.78649,0.51741,1.2415,1.5343
0.21193,2.1221,0.031344,1.9217
-0.55552,2.2106,1.7882,0.99496
0.35334,0.98567,1.6471,1.1997
3.0533,1.6138,0.2232,0.35313
0.38036,0.18361,0.24761,-0.013993
0.53457,1.7024,0.49075,1.3933
0.60262,-0.20934,0.1558,-0.072286
-0.49066,1.2513,1.7481,0.68481
-0.76461,1.7098,0.98618,1.4765
0.15745,-0.72262,-0.045468,0.0074022
-1.2036,1.4594,0.92136,0.36171
-1.1729,0.97729,1.0339,0.96211
-0.75997,1.7269,0.19513,1.2151
-1.8756,1.8595,-0.32445,1.5956
-0.44623,1.813,1.2815,1.0468
-0.89388,1.9072,0.9033,0.92247
0.60133,-0.97881,0.21708,-0.18025
0.55904,2.2554,1.5507,0.50401
-1.0764,1.7702,1.7355,0.69614
0.19012,-0.62395,0.30189,0.070044
0.50509,1.273,1.078,0.7139
-0.024934,-0.19816,0.34314,-0.17549
-0.098792,-0.24849,0.44133,0.2807
-0.19441,-0.69696,-0.28235,-0.35797
0.097975,2.0682,2.2362,1.041
-0.69365,1.2074,0.067526,0.2628
0.64254,-0.68919,0.32714,0.12461
0.98105,1.9833,1.1376,1.1609
0.13452,1.6487,0.43623,0.30515
2.3951,0.94163,1.0111,0.75682
-0.46441,1.1089,0.19118,0.5531
-0.43572,-0.14864,0.046538,-0.1589
-1.1192,2.8251,0.34249,0.96882
-1.5049,1.259,0.045303,1.1603
-0.45892,-0.71692,-0.34855,-0.53376
1.7048,1.3592,1.33,0.5295
-0.5435,1.7383,0.11853,0.32294
-0.22308,0.71567,0.7224,0.73984
-0.023756,-0.058531,0.12062,0.1347
0.52159,2.3403,1.0765,1.4204
-0.0078901,1.9407,-0.079699,1.0808
-0.36862,2.2034,0.43936,0.67988
-0.53961,-0.45874,-0.51441,-0.016088
-0.25777,1.3566,1.1115,1.2243
-0.80498,1.511,0.11486,0.7762
-0.77516,1.7865,0.75501,1.0618
-0.62685,1.969,0.69425,-0.17831
-0.25076,0.21908,0.039545,0.5949
-0.73787,1.815,1.1541,0.46096
-0.12752,1.8308,0.48909,1.1544
-0.36286,1.152,0.65006,0.74345
0.73108,1.1586,0.49237,0.90179
-0.95036,0.20126,0.26446,0.24875
2.8347,1.8154,0.6095,0.87077
-0.55806,1.7189,1.5223,0.56993
-0.46321,1.4274,1.0945,1.0295
-0.8256,2.1533,0.30504,0.92667
-0.18976,0.92347,0.51833,1.1123
-0.30765,0.29112,0.45143,-0.058277
-0.15522,1.2574,0.19437,0.83134
-0.24842,0.16037,0.15073,0.5363
0.50038,2.0129,1.0883,0.96394
0.37744,1.4243,1.0389,0.35275
-0.33726,1.0427,1.7105,0.64533
0.07262,2.3844,1.2306,1.3901
-1.2425,1.936,1.2299,0.67287
-0.4595,-1.4342,-0.099042,-0.11169
-0.79762,0.19022,0.045724,0.28002
-0.31143,-0.82364,-0.10907,-0.3404
-0.74299,2.0256,-0.075579,0.74346
-1.0657,1.4303,1.2029,1.3263
-0.16302,1.5778,0.94154,1.0122
-0.54473,1.9024,0.31998,0.61391
-0.43733,1.4383,0.76002,0.14318
-1.2805,1.5128,0.46709,0.68286
1.2839,1.2152,0.97818,1.4093
-0.38042,1.7957,2.3933,1.0714
-0.32562,2.1649,-0.26922,0.72715
0.26746,0.67291,1.1501,1.0808
-0.088387,2.3332,1.1241,0.61351
0.095092,1.0977,1.3869,0.66503
0.40021,1.7652,0.99137,0.74161
0.51523,-0.63105,0.45564,0.20214
-0.15512,1.3914,-0.00039282,1.1511
-1.05,1.6553,1.2145,-0.02295
-1.102,1.0527,-0.13234,0.59195
-1.2077,2.0946,0.47823,1.2106
0.21562,1.886,0.6256,0.32894
-0.27053,1.5402,0.11389,0.61615
0.72766,0.8899,0.93819,0.90472
0.12714,0.90553,0.13473,0.45357
-0.33264,0.40953,0.22011,-0.063049
-0.60905,-1.347,-0.81154,-0.7445
-2.2498,1.7325,0.63315,0.75459
-0.6689,1.8189,0.91711,1.1267
-0.10266,-0.28365,-0.19156,-0.37353
-0.9407,1.8326,0.50781,0.46131
0.029944,-0.29335,-0.2279,0.043894
0.11027,0.27636,0.21121,0.019621
0.16626,1.4712,0.66361,0.63395
-0.42312,0.89536,1.2676,0.3756
-0.32859,1.9464,1.5045,0.72546
0.28997,1.4189,1.1162,0.73427
-0.42303,1.5013,1.8808,0.62148
-0.91567,-2.0309,-0.70482,-0.72858
-0.65959,2.3094,1.2975,1.2575
-0.57841,-0.82831,-0.30887,-0.31477
-0.27894,2.509,1.5429,0.91738
-0.80397,1.6214,2.0523,1.0965
-1.3314,2.44,2.154,0.83326
-0.7556,1.9552,0.67948,1.6099
0.11326,1.8152,0.64096,0.56018
-1.2442,1.0664,0.41851,1.2435
-0.60447,0.70422,0.71356,1.0382
-0.49317,1.7361,-0.33017,1.025
0.42718,1.5409,1.2516,0.82871
-0.30524,1.9286,0.45604,0.81379
-1.4093,2.2214,0.96568,1.0839
-0.73149,2.1042,1.0785,0.84581
0.028929,2.1947,0.93037,0.4763
-0.89988,1.3226,0.8376,1.114
-0.65747,-0.29999,0.048607,0.49253
1.3667,0.81751,1.5681,0.75967
-0.95134,1.4979,0.09968,0.77527
-0.29614,1.8953,1.3532,0.94487
0.56621,-0.4222,0.15654,-0.031702
0.2658,-0.47822,-0.0085732,-0.41492
-0.62611,2.7563,0.40549,0.54887
-0.024589,1.834,-0.0088298,0.89396
0.87583,0.51132,1.3944,0.84932
0.18191,-0.95346,-0.14225,-0.44165
-1.1236,2.1742,-0.28818,0.92418
-1.0332,1.6246,0.72699,0.7891
0.45806,0.67762,0.42346,0.063788
-0.76466,-1.1023,-0.32456,-0.60883
0.40158,0.25607,1.3862,0.26653
0.07627,1.6456,1.0494,0.6742
-0.065139,1.8334,0.73228,0.87942
-0.19766,1.4168,0.61828,0.78003
0.15887,1.0929,0.9006,0.56472
-0.52074,0.90872,0.73401,0.9768
-0.7146,1.7196,1.4863,0.7355
-3.0378,1.9006,-1.4364,0.30052
0.81967,1.2314,0.51993,2.1205
-0.38382,2.3489,0.13368,0.55485
0.12382,2.0012,0.63406,0.44074
0.31993,2.002,2.2781,0.45675
-0.15082,2.0745,2.1573,0.61963
-0.34768,0.99621,0.56844,0.95029
0.46674,1.3229,0.63672,0.83012
1.0926,0.8114,0.98757,0.7218
-0.21899,1.8282,0.65775,1.3375
-1.1237,1.4535,1.4683,0.81406
-1.1724,1.4239,1.3561,0.95876
0.41476,2.3967,1.7168,0.93937
-0.96712,2.2666,1.2568,1.457
0.71423,1.077,0.9299,0.71786
-1.771,2.2017,0.78104,0.9017
-0.3184,1.9782,1.2687,0.68055
-0.89945,1.663,0.75479,0.34376
-0.43459,1.8051,0.74192,0.99789
-0.59635,2.1154,0.039888,0.73696
-0.057601,1.3775,1.1,0.71751
-0.43216,1.6938,1.8918,0.92983
-0.61472,2.3146,1.4306,0.4009
0.078186,1.6852,0.54986,1.3299
-0.30611,0.46813,0.028288,0.32302
0.66506,2.45,0.43202,0.76571
-0.93717,2.716,1.4967,1.4125
0.69176,1.2442,0.83381,0.80352
0.039033,1.031,0.71032,0.5696
-1.1149,1.8269,0.8527,0.62819
0.56086,2.1346,0.48739,0.53761
-0.58805,1.5183,1.2331,0.46995
-1.4773,1.8494,0.25248,0.64354
1.1721,1.4975,1.1071,2.1093
0.44283,1.6619,0.40496,0.48232
-0.042289,3.092,1.3744,1.3423
0.50971,0.91249,0.43257,1.0584
-0.14302,1.6582,1.38,1.5193
-0.9405,1.5949,1.0052,0.95665
-0.02376,1.8376,0.72826,0.97576
-0.92759,2.3217,1.4457,0.60674
0.099551,1.4587,0.33618,0.89036
0.55719,1.6642,1.468,1.575
-0.096428,1.3093,0.51378,0.65291
0.37029,2.4512,1.362,1.2085
0.83543,0.3902,1.642,1.0285
-0.52854,1.6634,2.0064,0.72436
-0.034534,2.6507,1.2764,1.4855
0.11023,1.8254,1.8441,1.0684
0.80399,-0.46305,0.15632,-0.040983
-1.1696,1.777,-0.38567,0.65522
-0.41765,1.8065,2.0281,0.39382
-0.88929,2.5839,-0.45747,0.66754
-0.015295,1.634,1.6124,0.78741
-0.3557,0.32263,-0.12318,-0.028224
0.24106,1.9174,0.38411,1.6613
-0.27712,-0.73467,0.1384,0.34174
-0.50886,-0.42789,-0.015894,0.27925
0.063154,1.3481,1.0067,0.50298
-0.21605,1.0897,0.98327,0.85587
-1.0806,1.8288,0.40176,0.80756
0.74649,0.72613,0.84887,0.60491
0.091588,1.564,1.4863,0.99971
-0.65635,2.0883,-0.37723,0.7305
0.581,1.5481,1.3852,0.92646
-0.60716,2.1434,2.2236,0.67791
-0.1652,1.1446,0.11315,0.58545
-0.078312,2.0322,1.1782,1.0833
-1.6174,1.5965,2.512,0.86494
0.12082,1.2706,3.1738,0.29177
0.45661,2.2726,0.72478,1.3198
-1.0026,1.5055,2.95,1.2743
-0.38253,-1.1828,-0.15299,-0.2579
0.061688,1.4262,-0.18962,0.7378
0.37151,0.57062,1.4802,1.6084
0.25984,1.1896,1.0048,1.8272
-0.40043,1.2909,0.6735,0.93197
-1.3144,1.8773,1.7259,0.54334
-0.67221,2.2399,0.86346,0.56437
-0.84626,1.7435,0.04965,0.87494
0.15004,2.0347,0.95993,1.0805
-0.70683,1.8524,2.5908,0.60662
0.062968,0.86196,0.50366,0.050466
0.10193,1.5179,0.70345,0.60907
-0.26726,2.2795,2.0929,0.78998
-1.1559,2.2245,2.0618,0.55743
-0.9932,2.2183,-0.38811,1.1243
0.10784,1.4747,0.26319,0.64056
0.30254,0.13995,0.26454,-0.055932
0.20898,0.09717,0.54174,0.50249
1.2027,1.4709,1.0775,2.0492
-0.68142,0.42812,0.43903,0.87958
-0.67286,2.1291,2.0676,1.4415
-0.27488,2.0694,2.6065,0.77954
0.06324,2.0189,1.5735,1.2467
-0.47312,-0.31738,-0.35677,-0.28653
0.028336,1.1428,0.68159,1.3105
-0.25159,2.2249,1.4655,0.58979
-0.37596,1.4185,0.24947,0.78286
-0.82586,2.1799,0.47946,0.96726
-0.28971,1.433,0.47947,1.3831
-0.68242,1.5463,0.47114,0.79546
1.2081,1.9412,0.85267,2.4366
-1.3705,1.7888,2.0611,0.59568
0.44347,1.642,1.0479,0.33787
-0.9467,1.6051,0.26515,1.1835
-0.28601,2.039,0.81627,0.21058
0.66476,1.76,0.80641,0.38553
-0.33225,1.4743,-0.065724,0.66144
-0.70143,1.2129,0.59483,0.98711
-0.42035,-0.43616,0.10778,-0.26
-0.52713,2.1475,0.17566,1.131
0.328,1.2593,0.79606,0.55447
-1.8233,1.5703,0.15304,0.84275
0.13042,1.7711,1.5081,1.2871
0.01246,2.2035,-0.34217,1.5915
-0.81613,1.7858,2.0039,0.73264
-0.24959,2.5475,0.58914,1.2828
0.26857,-0.60989,0.058749,-0.17542
-0.83886,2.0317,1.3309,1.0457
-0.3979,0.041118,-0.30076,0.48542
-1.4574,1.842,0.50661,1.2922
-0.36645,-1.0562,-0.20605,-0.38753
-0.033126,1.5537,0.31431,0.89048
0.62401,0.28426,0.72743,0.32156
-0.53387,1.8694,0.90359,0.86269
0.52646,1.2761,-0.23445,1.1099
-0.38312,1.472,2.3386,1.0609
0.38781,0.54153,0.42315,0.31499
-1.1622,1.7624,-0.081948,1.1608
0.27038,1.9081,1.266,0.63337
-0.60131,1.413,2.5254,0.96692
0.063692,1.1204,0.50664,0.60337
-0.56006,-1.5586,-0.098607,-0.858
0.41204,0.039327,0.0061219,0.1808
-0.96811,1.6572,1.4202,1.2202
0.46196,2.197,1.4261,0.89987
0.30346,-0.91107,0.23379,0.039361
-0.4218,1.9799,0.75567,0.62391
-0.5344,0.37147,0.5328,0.602
0.024231,-0.16642,0.89299,0.56742
-0.7701,1.6047,0.094845,0.48676
-0.76444,1.7995,0.64399,0.79445
0.60806,0.73587,0.18056,0.12505
0.29852,0.47806,0.24907,-0.2855
-1.0226,2.0539,2.0788,0.88131
-0.49562,-1.3392,-0.022649,-0.75229
-0.87239,1.2611,0.51156,0.16603
0.95705,1.7849,0.9834,1.8892
-0.3502,1.4111,0.50098,0.15985
-0.6684,1.2058,1.5231,0.62424
-0.64216,1.3347,1.0471,1.541
-0.33343,2.0717,1.1426,1.0369
0.030763,0.92177,0.49608,1.0459
-0.71708,1.579,-0.36891,0.80031
-0.63723,1.6238,1.1139,1.2057
-0.7973,1.7047,0.22286,0.28159
0.6589,1.1396,0.65598,0.23984
1.2247,0.18495,0.61809,0.24388
-1.1105,1.4191,0.06575,1.2261
0.51231,1.5102,1.1039,1.2553
0.099162,2.0868,2.1801,0.52652
-1.2752,2.0326,2.1891,0.79542
0.38159,1.543,1.0653,1.1356
-0.94849,0.66546,-0.47917,0.42249
0.15376,1.0013,1.481,1.216
-0.22044,-0.28846,0.26997,0.62601
-0.41912,0.54883,0.23776,0.11491
-0.53839,2.2246,-0.16041,0.4427
-1.3368,1.2921,0.87741,0.97284
-1.4744,1.2126,0.15057,0.45227
2.5393,1.349,0.8911,1.8463
-0.2665,2.0513,1.0895,0.7948
0.55221,-0.26156,0.47388,-0.039405
0.41333,1.004,1.1,0.51224
-1.2249,1.6612,0.033508,0.69399
0.37257,1.2476,1.9435,0.50594
-0.30407,1.1011,0.86065,0.82664
-0.81833,-0.52506,-0.19966,-0.2257
-1.2133,1.8326,1.0469,1.0986
2.2938,1.9352,0.82023,2.2573
0.673,-0.35963,0.20333,0.13313
-0.3557,1.612,0.44848,0.56137
0.94865,2.8218,0.69418,0.91009
-0.66001,1.666,1.0171,0.628
0.76515,0.49726,1.3466,0.18687
0.021981,-0.53955,-0.11673,-0.12572
0.63123,0.71363,0.97045,0.93779
0.55546,-0.54906,0.13743,-0.084851
0.43558,1.7023,0.70746,0.92639
0.2772,0.54399,0.30177,0.0041307
-0.1991,1.5319,-0.18033,1.5162
-1.2104,2.2534,0.39038,0.9283
-1.184,1.1415,-0.34411,0.45081
-0.57048,1.7234,0.92424,1.06
-0.69715,1.8189,-0.042622,0.59279
-0.63137,0.77644,0.94869,1.2097
-0.65156,-1.7299,-0.83545,-0.94197
-1.103,1.528,1.0094,1.179
-0.42627,1.3179,0.54751,0.64615
-1.8806,1.7083,-0.1091,1.4798
-1.2065,1.5862,0.48479,0.31051
-0.22057,1.3082,0.29575,0.2294
0.02497,0.1557,0.79812,0.19872
-0.070562,0.6818,0.75219,0.69541
-0.2613,1.5881,0.18332,1.0228
-0.34298,-1.2402,-0.15891,-0.29689
-1.267,2.0362,-0.16257,1.2306
-0.074801,1.1226,0.20104,1.1259
0.43328,-1.1402,0.61043,-0.2529
0.31048,1.8591,1.3759,0.61956
-0.85336,0.73431,-0.2602,0.22235
-0.2555,1.1506,1.7404,1.0373
-1.5308,1.8698,1.2726,0.80586
-0.71192,1.8169,1.1205,0.9687
-0.16211,-1.2978,-0.19624,-0.45386
-0.6542,2.1196,1.186,1.007
-0.46586,1.9855,2.904,1.1464
-0.36558,2.371,0.22889,0.76131
0.56672,1.0002,0.32198,0.25893
-0.44534,2.3524,1.6209,0.37015
-1.4165,1.847,0.65944,0.63582
0.58461,1.2101,0.77142,1.0365
-1.2034,1.8208,1.0674,0.58379
-0.45228,0.86606,0.16659,0.1658
-0.30737,1.6752,2.6748,0.86378
-0.39391,-1.1881,-0.61103,-0.57518
0.66564,2.2926,1.2269,1.2705
-1.0935,1.8402,0.52187,0.9879
-0.42602,1.3831,1.813,0.74636
-0.11609,2.0392,1.0514,0.74383
0.11994,0.42531,0.032315,-0.05142
0.50925,-0.3092,0.4758,0.61319
2.3951,0.94163,1.0111,0.75682
0.71698,-0.13337,0.062441,0.25269
-0.56384,2,2.2488,0.72181
-0.17457,2.0389,0.77685,0.82075
-0.36037,1.7274,1.7382,0.79482
-0.8605,2.4509,0.23871,1.1664
0.60524,1.2009,2.2134,1.0537
0.0060773,2.0072,1.8788,1.124
1.6435,1.2171,0.60886,1.1773
-0.30532,0.1846,0.1994,0.1661
-0.44537,0.95445,1.081,0.68316
-0.53299,1.6885,0.60859,1.0121
-1.2368,1.3395,-0.092497,0.60404
-0.35103,1.9388,-0.55244,0.67391
-0.7565,1.3865,0.18271,0.23272
-1.4206,1.9555,1.0784,1.2941
-0.90904,0.43496,-0.081295,0.14764
-0.192,-1.2645,0.19497,-0.21998
-0.78974,1.1164,0.55519,0.83072
0.21276,0.27953,1.4505,0.19798
-0.41743,1.9737,1.9221,0.86653
-1.6458,-0.7942,0.28741,0.26129
1.8116,1.6411,1.0021,0.40668
0.063068,1.3786,0.56411,0.92379
-0.17928,1.1821,1.2308,1.0045
0.29073,-1.1123,0.23713,-0.14242
0.25287,1.3555,0.25714,0.5098
-0.54789,1.1825,1.144,1.0015
-1.5637,1.9006,0.51008,0.8923
-0.66918,1.3963,0.36408,0.91381
0.022125,1.9972,1.4724,0.61114
1.096,-0.56006,0.43545,0.10844
0.22113,1.8451,0.43832,0.56927
-0.61624,1.487,0.64195,0.75498
-0.19684,2.1521,1.5018,1.2365
0.30415,0.034216,0.50446,-0.029249
-0.78996,0.27214,0.1943,0.12042
0.32971,2.3981,1.5712,0.79156
1.2081,1.9412,0.85267,2.4366
1.0529,1.9383,0.78575,1.663
0.8399,0.67054,0.72805,0.34846
-1.0383,1.0582,-0.034421,0.64749
0.49269,1.1203,0.59127,0.61036
-0.47502,-0.34478,-0.27814,-0.01927
-0.75638,1.4583,0.58133,0.12189
-0.40527,1.3715,0.83828,0.70204
-0.73032,1.4335,-0.52615,0.82881
-0.78933,2.8469,0.86592,1.1057
-0.24992,2.4173,0.8521,1.0944
-1.1437,1.5538,1.4569,1.4364
-0.33046,1.7256,2.5598,0.90251
0.96648,0.68127,0.982,0.95833
-0.43255,1.9714,0.50865,0.96087
-2.4984,1.5624,0.36645,0.53351
-1.4321,2.3922,1.6397,0.96894
-0.64885,1.2409,0.52327,1.2707
