8.405640e+00, 1.135038e+01, 6.348856e+00, 7.285017e+00, 
1.759127e+02, 1.767917e+02, 1.237429e+02, 1.534271e+02, 
3.249375e+03, 3.302934e+03, 3.268551e+03, 3.735616e+03, 
8.169136e+03, 8.691280e+03, 8.488443e+03, 9.051148e+03, 
7.434520e+00, 7.518655e+00, 7.563689e+00, 1.087888e+01, 
1.022786e+03, 1.057954e+03, 1.011966e+03, 1.047033e+03, 
1.600340e+02, 1.606919e+02, 1.345562e+02, 1.545495e+02, 
3.763392e+03, 3.902217e+03, 3.920278e+03, 4.452777e+03, 
5.918765e+02, 5.567769e+02, 4.248902e+02, 4.857792e+02, 
5.790862e+03, 5.395375e+03, 6.416737e+03, 5.956103e+03, 
3.442570e+02, 3.734340e+02, 3.240663e+02, 2.875961e+02, 
7.321685e+00, 6.726912e+00, 6.644598e+00, 7.511704e+00, 
3.197089e+01, 2.275567e+01, 2.821206e+01, 2.325058e+01, 
7.479244e+03, 8.513828e+03, 8.815519e+03, 7.767725e+03, 
1.337281e+03, 1.408545e+03, 1.354995e+03, 1.488502e+03, 
2.011878e+03, 1.862857e+03, 1.749915e+03, 1.704854e+03, 
7.315715e+00, 7.409696e+00, 7.741899e+00, 7.430631e+00, 
2.101941e+02, 2.526702e+02, 2.940755e+02, 3.538106e+02, 
8.797155e+00, 7.245248e+00, 8.304763e+00, 7.154556e+00, 
5.475289e+02, 4.737039e+02, 4.783612e+02, 4.675393e+02, 
1.752432e+01, 1.607049e+01, 7.628484e+00, 1.963181e+01, 
4.228601e+03, 3.603866e+03, 3.805992e+03, 3.698789e+03, 
1.559981e+03, 1.629677e+03, 1.458643e+03, 1.484499e+03, 
3.984257e+03, 3.536352e+03, 4.536114e+03, 4.030235e+03, 
7.923147e+03, 7.007917e+03, 8.291314e+03, 8.433063e+03, 
1.459121e+03, 1.267837e+03, 1.398813e+03, 1.293068e+03, 
2.374711e+03, 2.271094e+03, 2.288830e+03, 2.182517e+03, 
9.740678e+03, 8.556866e+03, 8.783478e+03, 1.004359e+04, 
1.619633e+03, 1.644675e+03, 1.226589e+03, 1.434486e+03, 
3.737590e+01, 2.020338e+01, 1.892398e+01, 2.215117e+01, 
4.836826e+01, 4.595667e+01, 3.661562e+01, 6.326875e+01, 
6.184174e+00, 6.148727e+00, 1.191554e+01, 7.339616e+00, 
7.573842e+00, 8.276267e+00, 8.100753e+00, 7.684626e+00, 
6.898261e+01, 3.852414e+01, 6.234251e+01, 3.482520e+02, 
4.517470e+02, 3.636517e+02, 4.810789e+02, 3.380910e+02, 
2.336534e+03, 2.405806e+03, 2.640323e+03, 2.438224e+03, 
6.052193e+03, 6.103896e+03, 5.340782e+03, 5.544566e+03, 
3.386874e+02, 4.004475e+02, 4.133795e+02, 3.417726e+02, 
1.058239e+02, 9.526840e+01, 1.078957e+02, 1.238364e+02, 
9.735916e+02, 9.408139e+02, 9.770685e+02, 8.317205e+02, 
1.449482e+03, 1.359047e+03, 1.121530e+03, 8.754573e+02, 
2.417540e+02, 2.883419e+02, 2.052702e+02, 3.150813e+02, 
7.628953e+02, 6.091716e+02, 6.276397e+02, 5.747004e+02, 
7.013770e+00, 1.035560e+01, 1.289200e+01, 6.347873e+00, 
8.854935e+01, 1.078473e+02, 1.282363e+02, 1.124690e+02, 
7.382990e+00, 7.475634e+00, 7.792877e+00, 2.026221e+01, 
2.303349e+04, 2.153475e+04, 1.727562e+04, 1.981730e+04, 
1.455847e+03, 1.328476e+03, 1.250193e+03, 1.199961e+03, 
7.276633e+01, 6.699358e+01, 5.266784e+01, 1.196792e+02, 
5.468412e+02, 5.153779e+02, 4.537032e+02, 5.122625e+02, 
1.543301e+03, 1.535296e+03, 1.566030e+03, 1.636447e+03, 
9.193681e+02, 8.493138e+02, 7.486463e+02, 9.293621e+02, 
2.779856e+03, 2.899282e+03, 3.708002e+03, 3.533952e+03, 
8.061878e+00, 9.513143e+00, 8.228841e+00, 8.103025e+00, 
2.345376e+03, 2.382245e+03, 2.254883e+03, 2.440979e+03, 
1.188594e+03, 1.290617e+03, 1.237541e+03, 1.211518e+03, 
1.020762e+01, 7.203250e+00, 6.714964e+00, 9.305968e+00, 
1.253492e+02, 1.457027e+02, 1.189367e+02, 1.375579e+02, 
1.306765e+02, 1.706485e+02, 1.645666e+02, 1.577305e+02, 
7.028590e+00, 6.951043e+00, 6.985895e+00, 7.082967e+00, 
7.837273e+00, 7.633685e+00, 7.901044e+00, 7.929859e+00, 
7.528530e+00, 7.497292e+00, 7.731833e+00, 7.562875e+00, 
9.951733e+00, 8.548421e+00, 8.847894e+00, 8.427382e+00, 
8.429427e+01, 7.566759e+01, 7.880823e+01, 6.737907e+01, 
9.488053e+00, 1.520997e+01, 1.285290e+01, 9.394620e+00, 
7.372570e+00, 8.050376e+00, 8.102365e+00, 8.167265e+00, 
6.903493e+00, 7.050059e+00, 7.007406e+00, 7.078309e+00, 
2.240471e+02, 2.122525e+02, 2.074953e+02, 1.983032e+02, 
7.481790e+00, 7.408965e+00, 7.346467e+00, 7.427205e+00, 
6.742656e+00, 6.997894e+00, 6.773046e+00, 6.954882e+00, 
4.214394e+03, 4.401168e+03, 3.442975e+03, 4.254096e+03, 
3.492305e+02, 3.314073e+02, 7.108781e+02, 5.919862e+02, 
3.587798e+04, 3.382705e+04, 3.205788e+04, 3.165176e+04, 
1.331831e+03, 1.255785e+03, 1.227721e+03, 1.272356e+03, 
1.165537e+04, 1.033458e+04, 1.118088e+04, 1.202556e+04, 
1.381366e+03, 1.323312e+03, 1.558527e+03, 1.467846e+03, 
4.008534e+01, 4.805688e+01, 3.340339e+01, 3.579361e+01, 
1.219323e+03, 1.358066e+03, 1.218792e+03, 1.230052e+03, 
1.985827e+03, 1.823858e+03, 1.882155e+03, 2.082323e+03, 
1.254960e+02, 9.968480e+01, 9.250157e+01, 9.220670e+01, 
1.540850e+03, 1.495274e+03, 1.556253e+03, 1.644814e+03, 
2.223216e+03, 1.805529e+03, 1.701357e+03, 1.847620e+03, 
9.460985e+03, 8.971259e+03, 8.903977e+03, 9.470311e+03, 
6.750119e+02, 6.001324e+02, 5.610278e+02, 5.563115e+02, 
8.005110e+02, 6.217669e+02, 7.006497e+02, 7.378282e+02, 
1.130563e+04, 1.105643e+04, 1.219803e+04, 1.152922e+04, 
3.572206e+01, 4.472853e+01, 3.885362e+01, 3.381419e+01, 
4.938567e+02, 4.331234e+02, 4.453445e+02, 4.024142e+02, 
4.171241e+03, 3.841537e+03, 3.887731e+03, 4.036983e+03, 
1.003709e+03, 1.013320e+03, 9.537355e+02, 1.029692e+03, 
1.257104e+03, 1.323566e+03, 1.140053e+03, 1.201444e+03, 
1.083967e+02, 8.963684e+01, 9.215462e+01, 7.742725e+01, 
7.587130e+01, 6.759590e+01, 7.467056e+01, 7.814021e+01, 
3.294131e+03, 2.946489e+03, 3.301297e+03, 3.184075e+03, 
1.506929e+03, 1.455033e+03, 1.527446e+03, 1.573541e+03, 
1.597040e+03, 1.520837e+03, 1.722394e+03, 1.640120e+03, 
2.721421e+03, 2.719506e+03, 2.477554e+03, 2.531088e+03, 
8.768793e+00, 1.531410e+01, 7.710624e+00, 6.122898e+00, 
7.069186e+00, 6.991252e+00, 7.073101e+00, 7.154480e+00, 
2.091251e+01, 8.997227e+00, 1.844165e+01, 9.665688e+00, 
8.207876e+00, 1.147359e+01, 2.341052e+01, 1.409436e+01, 
1.961611e+01, 2.427414e+01, 1.724096e+01, 2.153512e+01, 
3.410637e+01, 5.270408e+01, 3.013318e+01, 1.834000e+01, 
8.721950e+02, 8.511201e+02, 7.576163e+02, 9.202328e+02, 
6.408737e+00, 6.351972e+00, 6.288111e+00, 7.655381e+00, 
3.155669e+03, 3.015975e+03, 2.739849e+03, 3.116983e+03, 
5.436391e+01, 7.582222e+01, 6.051609e+01, 6.000829e+01, 
1.246612e+01, 7.686864e+00, 8.051517e+00, 7.512090e+00, 
6.294924e+00, 6.204904e+00, 6.178628e+00, 6.396276e+00, 
1.184519e+01, 7.612105e+00, 7.414745e+00, 8.325518e+00, 
2.706371e+03, 2.476305e+03, 2.897777e+03, 2.536142e+03, 
7.982718e+00, 7.068511e+00, 6.082988e+00, 6.449092e+00, 
8.447156e+03, 8.605665e+03, 7.978408e+03, 8.227973e+03, 
9.270033e+03, 9.578171e+03, 1.037524e+04, 9.714862e+03, 
6.705931e+00, 8.190252e+00, 6.612380e+00, 6.700945e+00, 
1.881208e+02, 1.806830e+02, 2.072469e+02, 2.001780e+02, 
8.651041e+00, 6.991143e+00, 7.120318e+00, 7.076961e+00, 
6.983501e+00, 7.239713e+00, 7.161330e+00, 7.413064e+00, 
1.493445e+02, 1.327282e+02, 1.472281e+02, 1.421679e+02, 
1.909682e+04, 1.845808e+04, 1.677182e+04, 1.727334e+04, 
5.903566e+02, 5.149183e+02, 3.299456e+02, 3.932557e+02, 
8.198561e+02, 6.817986e+02, 8.481710e+02, 7.854812e+02, 
1.352045e+03, 1.384233e+03, 1.421742e+03, 1.485330e+03, 
7.084166e+00, 7.039587e+00, 7.986741e+00, 7.708909e+00, 
1.441565e+04, 1.460043e+04, 1.544606e+04, 1.429450e+04, 
1.916919e+02, 1.841409e+02, 1.822635e+02, 1.669566e+02, 
4.094024e+01, 1.703205e+01, 1.936744e+01, 2.144473e+01, 
2.610743e+01, 1.093874e+01, 1.965107e+01, 1.438384e+01, 
3.806715e+01, 5.281421e+01, 5.422973e+01, 3.872304e+01, 
2.809662e+01, 2.354963e+01, 1.871123e+01, 2.008677e+01, 
1.154622e+04, 1.225612e+04, 1.297019e+04, 1.263339e+04, 
2.203043e+03, 2.406607e+03, 2.363405e+03, 2.132196e+03, 
2.262335e+03, 2.024233e+03, 2.293700e+03, 2.457274e+03, 
5.960870e+03, 6.211249e+03, 6.035372e+03, 5.965912e+03, 
9.116496e+00, 8.158328e+00, 1.387226e+01, 8.422436e+00, 
4.744353e+03, 4.655822e+03, 3.990264e+03, 4.334888e+03, 
5.651881e+01, 3.764797e+01, 6.428008e+01, 3.854403e+01, 
2.053123e+03, 1.831401e+03, 2.065856e+03, 2.253570e+03, 
1.542583e+03, 1.372702e+03, 1.514321e+03, 1.232015e+03, 
7.921727e+03, 5.810736e+03, 9.328829e+03, 6.560278e+03, 
2.013034e+03, 1.954356e+03, 2.048973e+03, 1.993454e+03, 
3.440692e+02, 3.362893e+02, 2.843613e+02, 3.572407e+02, 
5.945113e+01, 5.075990e+01, 4.189660e+01, 3.394967e+01, 
7.440166e+00, 7.195522e+00, 7.239604e+00, 7.382857e+00, 
5.012827e+01, 6.936521e+01, 5.709348e+01, 4.837058e+01, 
2.507849e+02, 2.537364e+02, 2.434808e+02, 2.445595e+02, 
6.978293e+00, 7.300622e+00, 7.044080e+00, 8.705409e+00, 
6.358098e+02, 6.830074e+02, 8.719426e+02, 8.296736e+02, 
1.566938e+01, 1.677597e+01, 1.277383e+01, 1.476792e+01, 
1.849528e+03, 2.033296e+03, 1.913786e+03, 2.016895e+03, 
1.899201e+03, 1.932541e+03, 1.827443e+03, 1.870876e+03, 
1.366351e+04, 1.241888e+04, 2.052087e+04, 1.556441e+04, 
2.615524e+02, 2.140873e+02, 2.533348e+02, 2.266976e+02, 
6.148594e+03, 6.078668e+03, 6.733226e+03, 6.126376e+03, 
3.315388e+03, 3.244624e+03, 3.219154e+03, 3.263529e+03, 
1.010559e+01, 7.138092e+00, 1.132155e+01, 1.068743e+01, 
3.622325e+01, 4.492638e+01, 3.677264e+01, 3.541647e+01, 
8.008890e+00, 6.119176e+00, 6.142704e+00, 6.296820e+00, 
1.561193e+01, 1.091996e+01, 6.615638e+00, 1.304065e+01, 
6.431333e+00, 9.073973e+00, 6.627727e+00, 6.471702e+00, 
7.904756e+00, 6.627986e+00, 6.714352e+00, 6.694902e+00, 
1.388298e+03, 1.386794e+03, 9.258230e+02, 1.385561e+03, 
2.073526e+02, 1.967970e+02, 1.530458e+02, 1.722799e+02, 
6.040139e+00, 6.853182e+00, 6.129064e+00, 6.031331e+00, 
1.398446e+02, 1.116029e+02, 3.310006e+02, 3.134059e+02, 
4.237551e+03, 3.926034e+03, 9.153375e+03, 9.926697e+03, 
7.303009e+05, 7.333636e+05, 7.889640e+05, 7.710126e+05, 
6.094815e+00, 5.988894e+00, 6.057985e+00, 6.118680e+00, 
5.268268e+01, 5.745849e+01, 6.632790e+01, 5.437097e+01, 
4.530977e+05, 4.502952e+05, 4.571121e+05, 4.541228e+05, 
4.837719e+02, 4.154568e+02, 2.562880e+03, 2.730149e+03, 
1.464505e+03, 1.307439e+03, 1.578050e+03, 1.497043e+03, 
7.027736e+00, 7.274268e+00, 8.916230e+00, 8.290514e+00, 
1.238074e+01, 1.326911e+01, 2.009753e+01, 1.114522e+01, 
7.131019e+00, 6.090193e+00, 6.022086e+00, 6.726542e+00, 
1.574646e+01, 1.271474e+01, 1.163269e+01, 9.395825e+00, 
9.647265e+02, 9.398388e+02, 1.073414e+03, 9.516490e+02, 
1.002553e+01, 1.301926e+01, 5.858291e+00, 8.191375e+00, 
4.325214e+01, 1.390409e+01, 2.781444e+01, 1.436236e+01, 
1.128612e+04, 1.202205e+04, 1.110487e+04, 1.177631e+04, 
1.410283e+04, 1.343623e+04, 1.372078e+04, 1.374562e+04, 
1.269518e+04, 1.251064e+04, 1.200471e+04, 1.168161e+04, 
3.806107e+02, 2.596753e+02, 3.152929e+02, 2.950305e+02, 
1.344485e+04, 1.383329e+04, 1.438736e+04, 1.373510e+04, 
5.468839e+04, 5.471511e+04, 5.995798e+04, 5.164825e+04, 
1.836904e+02, 2.041262e+02, 1.377697e+02, 1.788535e+02, 
1.233005e+03, 1.204792e+03, 1.192976e+03, 1.205294e+03, 
1.141385e+03, 9.995492e+02, 1.279946e+03, 1.111306e+03, 
2.431713e+03, 2.325812e+03, 2.376372e+03, 2.268414e+03, 
7.677683e+00, 7.636208e+00, 7.684619e+00, 7.962335e+00, 
8.178202e+00, 1.289994e+01, 1.342500e+01, 7.983478e+00, 
2.780887e+03, 3.097832e+03, 3.343589e+03, 3.048864e+03, 
1.101077e+03, 1.127074e+03, 1.014782e+03, 1.000124e+03, 
6.953629e+00, 7.017192e+00, 9.095057e+00, 7.037028e+00, 
4.851986e+02, 4.357012e+02, 5.038250e+02, 5.431244e+02, 
5.811685e+02, 4.389371e+02, 5.843779e+02, 4.438865e+02, 
5.801840e+03, 5.804683e+03, 4.951952e+03, 4.650689e+03, 
7.109605e+01, 5.391190e+01, 6.696413e+01, 6.906664e+01, 
3.086056e+02, 2.979053e+02, 2.778575e+02, 2.635024e+02, 
8.819121e+01, 9.367253e+01, 9.811465e+01, 9.241327e+01, 
8.780938e+01, 1.048437e+02, 1.112821e+02, 7.892377e+01, 
1.057341e+03, 9.975305e+02, 8.890521e+02, 1.018748e+03, 
1.051801e+01, 7.693002e+00, 1.153149e+01, 1.068063e+01, 
5.700021e+00, 6.177278e+00, 5.821766e+00, 5.737341e+00, 
2.407961e+02, 2.476811e+02, 2.804919e+02, 2.837711e+02, 
6.709881e+03, 7.849182e+03, 7.623247e+03, 7.211085e+03, 
1.206859e+03, 1.313943e+03, 1.154870e+03, 1.174612e+03, 
6.403720e+01, 7.225150e+01, 8.630701e+01, 8.235664e+01, 
6.471617e+04, 7.490205e+04, 6.541865e+04, 6.786580e+04, 
4.395956e+02, 4.134815e+02, 3.893615e+02, 4.083360e+02, 
7.128450e+00, 7.102045e+00, 6.034012e+00, 6.803879e+00, 
4.734640e+02, 5.145953e+02, 3.832050e+02, 4.790907e+02, 
6.316331e+00, 1.505714e+01, 6.408081e+00, 8.148835e+00, 
7.604351e+00, 6.338631e+00, 6.330221e+00, 6.363511e+00, 
7.165514e+00, 9.420325e+00, 7.254774e+00, 7.284198e+00, 
1.228692e+01, 7.668919e+00, 1.040019e+01, 9.955423e+00, 
1.621448e+01, 2.375027e+01, 8.096530e+00, 1.365913e+01, 
1.961081e+01, 8.053702e+00, 1.702855e+01, 2.485003e+01, 
5.939056e+00, 6.528138e+00, 6.165088e+00, 6.007954e+00, 
1.097921e+01, 9.014970e+00, 8.269244e+00, 7.400976e+00, 
1.006995e+01, 9.836071e+00, 9.104265e+00, 1.254261e+01, 
2.188070e+01, 3.819711e+01, 3.294905e+01, 3.155453e+01, 
1.080795e+01, 1.679135e+01, 7.882528e+00, 7.520679e+00, 
7.227649e+00, 7.334330e+00, 7.472236e+00, 7.373807e+00, 
2.225631e+01, 7.253112e+00, 7.839085e+00, 7.210668e+00, 
8.418741e+00, 1.449520e+01, 2.010193e+01, 2.052860e+01, 
2.529436e+01, 2.557352e+01, 2.559639e+01, 2.225674e+01, 
2.316556e+02, 2.355163e+02, 1.615388e+02, 1.871642e+02, 
7.131974e+00, 7.047877e+00, 7.086136e+00, 7.215690e+00, 
1.127072e+01, 2.557618e+01, 2.112800e+01, 1.148040e+01, 
8.435550e+00, 1.253004e+01, 2.247896e+01, 1.936738e+01, 
2.593502e+01, 1.709912e+01, 2.376359e+01, 2.407823e+01, 
6.009855e+00, 6.130318e+00, 8.186171e+00, 6.073196e+00, 
4.053066e+01, 3.582689e+01, 2.894055e+01, 2.107519e+01, 
7.921704e+00, 7.345600e+00, 6.910955e+00, 8.123112e+00, 
2.448437e+05, 2.492718e+05, 2.727624e+05, 2.272891e+05, 
1.226728e+04, 1.281077e+04, 1.362024e+04, 1.283992e+04, 
1.186093e+01, 7.025842e+00, 1.548423e+01, 7.990601e+00, 
2.480371e+02, 2.033717e+02, 2.676677e+02, 2.931588e+02, 
6.458555e+01, 5.651823e+01, 4.653897e+01, 5.292376e+01, 
1.290927e+01, 7.743557e+00, 9.528868e+00, 8.984166e+00, 
6.203478e+00, 1.523116e+01, 5.848354e+00, 5.821923e+00, 
2.422886e+02, 1.876045e+02, 3.117720e+02, 4.293926e+02, 
8.931324e+00, 7.624407e+00, 7.676680e+00, 7.066420e+00, 
7.866481e+00, 9.635440e+00, 1.819916e+01, 9.636602e+00, 
7.127828e+00, 1.690651e+01, 1.832417e+01, 1.147496e+01, 
7.553014e+00, 9.130548e+00, 1.067125e+01, 1.197613e+01, 
6.883857e+00, 7.095086e+00, 7.017406e+00, 7.473469e+00, 
7.647557e+02, 4.656432e+02, 9.662089e+02, 1.627023e+03, 
6.381177e+00, 5.955098e+00, 5.887691e+00, 5.986406e+00, 
7.664195e+00, 7.980969e+00, 7.882987e+00, 7.973674e+00, 
9.709664e+02, 1.064026e+03, 1.744599e+03, 2.421812e+03, 
1.985955e+01, 3.254641e+01, 2.142852e+01, 2.349475e+01, 
1.610666e+01, 8.734836e+00, 1.328326e+01, 8.131599e+00, 
1.081635e+01, 1.612209e+01, 1.097078e+01, 8.571382e+00, 
7.508716e+01, 8.798947e+01, 6.066814e+01, 7.324191e+01, 
8.121532e+00, 8.207860e+00, 7.731032e+00, 7.204363e+00, 
1.001496e+01, 9.512529e+00, 7.744820e+00, 7.375821e+00, 
1.235431e+01, 7.295281e+00, 6.803398e+00, 1.013065e+01, 
7.704856e+00, 8.907789e+00, 7.027353e+00, 6.977712e+00, 
1.052207e+02, 1.031407e+02, 1.205468e+02, 1.287838e+02, 
3.709263e+02, 2.891002e+02, 3.522735e+02, 4.318776e+02, 
1.559024e+04, 1.652781e+04, 1.455845e+04, 1.441334e+04, 
2.388518e+03, 2.405855e+03, 2.200707e+03, 1.968047e+03, 
2.892837e+03, 3.292036e+03, 3.488549e+03, 3.041039e+03, 
1.206131e+02, 1.226272e+02, 1.293227e+02, 1.436185e+02, 
8.202670e+00, 8.413299e+00, 1.019115e+01, 8.032907e+00, 
4.463543e+01, 4.998622e+01, 5.808420e+01, 5.677236e+01, 
7.120211e+02, 6.686233e+02, 6.748970e+02, 6.442488e+02, 
6.256143e+02, 5.667541e+02, 6.735085e+02, 6.219809e+02, 
2.593145e+02, 2.486635e+02, 2.663882e+02, 2.689247e+02, 
1.275630e+03, 1.169110e+03, 1.354537e+03, 1.301818e+03, 
4.694907e+02, 4.375870e+02, 3.930370e+02, 4.578402e+02, 
2.609836e+02, 2.703208e+02, 1.902784e+02, 2.393548e+02, 
1.151333e+03, 1.257667e+03, 1.238524e+03, 1.307285e+03, 
7.085582e+03, 6.688493e+03, 6.846600e+03, 7.155815e+03, 
5.849692e+00, 6.189815e+00, 6.030696e+00, 5.833180e+00, 
7.626701e+00, 8.814019e+00, 7.654164e+00, 7.915897e+00, 
1.525524e+02, 1.260900e+02, 2.167959e+02, 2.374728e+02, 
5.138622e+01, 2.648609e+01, 4.645514e+01, 6.088776e+01, 
6.791971e+00, 1.345848e+01, 1.410111e+01, 1.650044e+01, 
1.447947e+01, 6.131696e+00, 1.295950e+01, 8.324153e+00, 
6.612298e+01, 7.203660e+01, 9.006634e+01, 9.502814e+01, 
1.594670e+04, 1.405550e+04, 1.445297e+04, 1.428146e+04, 
6.859189e+00, 6.178918e+00, 6.267019e+00, 6.299161e+00, 
3.733444e+03, 3.417207e+03, 3.246670e+03, 3.110140e+03, 
1.533639e+01, 8.507110e+00, 8.018162e+00, 9.692073e+00, 
6.208467e+00, 6.403093e+00, 6.193951e+00, 6.195500e+00, 
1.957736e+04, 2.016205e+04, 1.899341e+04, 2.056254e+04, 
1.427871e+01, 1.062181e+01, 1.742204e+01, 9.878469e+00, 
1.291929e+03, 1.264751e+03, 8.917989e+02, 1.132530e+03, 
8.322371e+00, 9.243677e+00, 8.770290e+00, 7.697886e+00, 
6.960791e+00, 6.154117e+00, 6.077629e+00, 6.126540e+00, 
9.351935e+01, 8.679990e+01, 9.981055e+01, 1.004292e+02, 
6.611805e+00, 6.589364e+00, 6.702325e+00, 8.419558e+00, 
7.965417e+00, 1.373753e+01, 7.245462e+00, 7.684562e+00, 
2.225538e+01, 1.568197e+01, 1.317995e+01, 1.050530e+01, 
1.159581e+03, 1.021259e+03, 1.008687e+03, 9.789045e+02, 
2.189610e+01, 1.388872e+01, 2.174420e+01, 1.955947e+01, 
1.336624e+01, 1.371279e+01, 1.429871e+01, 8.150568e+00, 
4.294667e+03, 4.252167e+03, 4.049816e+03, 4.049997e+03, 
1.730835e+04, 1.643411e+04, 1.688423e+04, 1.748244e+04, 
2.901945e+03, 2.692611e+03, 2.281630e+03, 2.699730e+03, 
4.483030e+02, 4.751807e+02, 2.170883e+02, 3.198450e+02, 
4.609808e+01, 3.967963e+01, 3.656499e+01, 3.420707e+01, 
2.454878e+03, 2.357702e+03, 2.578397e+03, 2.520036e+03, 
3.893400e+02, 3.430716e+02, 3.719492e+02, 3.711926e+02, 
1.849762e+03, 1.639536e+03, 1.505967e+03, 1.679391e+03, 
6.007035e+00, 6.053831e+00, 6.116042e+00, 6.322839e+00, 
3.302635e+02, 3.082730e+02, 2.396468e+02, 2.653102e+02, 
3.111801e+03, 2.823433e+03, 4.825161e+03, 3.748440e+03, 
1.961655e+02, 2.058939e+02, 2.062082e+02, 2.168173e+02, 
8.752739e+02, 8.678936e+02, 1.199974e+03, 9.952802e+02, 
5.556195e+03, 5.330109e+03, 5.792125e+03, 5.925172e+03, 
1.101113e+02, 1.439853e+02, 1.445033e+02, 1.434164e+02, 
7.851575e+02, 7.012806e+02, 6.472961e+02, 6.821921e+02, 
8.580769e+01, 7.579440e+01, 1.141123e+02, 1.104599e+02, 
1.090012e+03, 1.125588e+03, 1.100856e+03, 1.017680e+03, 
7.809300e+00, 1.506863e+01, 8.022292e+00, 8.770742e+00, 
7.497785e+01, 3.801794e+01, 2.278993e+02, 2.827577e+02, 
1.055163e+02, 1.436039e+02, 7.827582e+02, 5.904762e+02, 
1.169444e+01, 8.927231e+00, 8.168186e+00, 6.097462e+00, 
7.505613e+00, 1.553873e+01, 9.723063e+00, 9.376398e+00, 
2.737589e+02, 3.020235e+02, 2.179634e+02, 2.527351e+02, 
3.224170e+01, 1.560450e+01, 3.113212e+01, 2.551855e+01, 
9.704010e+03, 1.129122e+04, 9.008147e+03, 8.962956e+03, 
4.265418e+02, 4.625538e+02, 4.794604e+02, 4.253732e+02, 
6.789819e+03, 6.290365e+03, 7.202568e+03, 6.430179e+03, 
9.470378e+02, 7.514772e+02, 9.838718e+02, 8.705731e+02, 
3.759968e+03, 4.141399e+03, 4.702217e+03, 4.078082e+03, 
2.707647e+04, 2.472958e+04, 2.631504e+04, 2.790974e+04, 
6.812277e+03, 5.555580e+03, 7.211216e+03, 8.244444e+03, 
1.135089e+03, 1.011959e+03, 1.210254e+03, 1.281790e+03, 
6.680417e+03, 6.384316e+03, 6.990316e+03, 6.104062e+03, 
5.667253e+04, 5.896574e+04, 5.476401e+04, 5.934905e+04, 
7.913803e+00, 6.034357e+00, 8.711568e+00, 5.957750e+00, 
6.847468e+02, 8.586125e+02, 7.909363e+02, 8.132699e+02, 
