  -4.0934735e-01  -4.0934735e-01  -4.0934735e-01  -1.1934563e+00
   2.2095156e-03   2.2095156e-03   2.2095156e-03  -2.5166643e-01
   1.1302958e-01   1.1302958e-01   1.1302958e-01   5.2915733e-02
   4.5824783e-01   4.5824783e-01   4.5824783e-01   1.5830295e-01
  -6.7577017e-01  -6.7577017e-01  -6.7577017e-01  -1.1314543e+00
  -2.1214271e-01  -2.1214271e-01  -2.1214271e-01   4.5178687e-02
   6.0868300e-01   6.0868300e-01   6.0868300e-01   5.2452798e-01
  -2.9921762e-01  -2.9921762e-01  -2.9921762e-01  -1.5664661e-01
  -4.2821664e-01  -4.2821664e-01  -4.2821664e-01  -1.0077016e+00
  -2.8655834e-01  -2.8655834e-01  -2.8655834e-01  -5.3201013e-01
  -1.4523385e+00  -8.5211750e-01  -8.6743350e-01  -1.2545975e+00
  -5.2259509e-01  -5.2259509e-01  -5.2259509e-01  -9.9039616e-01
  -4.3007306e-01  -4.3007306e-01  -4.3007306e-01  -6.4882342e-01
  -4.5614463e-01  -4.5614463e-01  -4.5614463e-01  -1.8218762e-01
  -6.2035240e-02  -6.2035240e-02  -6.2035240e-02  -4.1697803e-01
  -3.4539671e-01  -3.4539671e-01  -3.4539671e-01  -2.6313584e-01
  -2.2522153e-01  -2.2522153e-01  -2.2522153e-01  -5.3230225e-03
  -6.5789797e-01  -6.5789797e-01  -6.5789797e-01  -7.0185167e-01
   8.5014910e-01   8.5014910e-01   8.5014910e-01   6.2215640e-01
  -1.9747374e-01  -1.9747374e-01  -1.9747374e-01  -5.4763617e-01
  -5.4674644e-01  -5.4674644e-01  -5.4674644e-01  -8.4045401e-01
  -1.6846606e-01  -1.6846606e-01  -1.6846606e-01  -8.8733242e-01
   5.7101305e-01   5.7101305e-01   5.7101305e-01  -1.3736840e-01
  -2.2390799e-01  -2.2390799e-01  -2.2390799e-01   1.0520529e-01
   4.1376257e-01   4.1376257e-01   4.1376257e-01   1.3919528e-01
  -2.0947229e-01  -2.0947229e-01  -2.0947229e-01  -2.7113481e-01
   1.6981612e-01   1.6981612e-01   1.6981612e-01   5.6443070e-02
  -2.9503683e-01  -2.9503683e-01  -2.9503683e-01   1.1766861e-01
   5.7399631e-01   5.7399631e-01   5.7399631e-01   4.2420790e-01
  -9.5788972e-01  -9.5788972e-01  -9.5788972e-01  -1.2567872e+00
  -6.6063444e-01  -6.6063444e-01  -6.6063444e-01  -1.1085296e+00
   3.5263733e-02   3.5263733e-02   3.5263733e-02   4.2986321e-02
   7.3070257e-02   7.3070257e-02   7.3070257e-02   4.2618857e-02
  -8.1298251e-01  -8.1298251e-01  -8.1298251e-01  -8.9915519e-01
   1.9917179e-01   1.9917179e-01   1.9917179e-01   2.6078066e-01
  -1.1735062e-01  -1.1735062e-01  -1.1735062e-01  -1.1159671e+00
  -8.0404469e-02  -8.0404469e-02  -8.0404469e-02  -6.9787187e-01
   9.4440052e-02   9.4440052e-02   9.4440052e-02  -7.0210904e-01
  -6.8736347e-01  -6.8736347e-01  -6.8736347e-01  -1.4614534e+00
   1.4784539e-02   1.4784539e-02   1.4784539e-02  -2.9931557e-01
   3.7857624e-01   3.7857624e-01   3.7857624e-01  -5.0345062e-01
  -6.4072875e-02  -6.4072875e-02  -6.4072875e-02  -1.7795457e-01
  -2.4277133e-01  -2.4277133e-01  -2.4277133e-01  -1.7306406e-01
   2.9689693e-02   2.9689693e-02   2.9689693e-02  -5.3286938e-01
   1.2484388e+00   1.2484388e+00   1.2484388e+00   6.9195865e-01
   5.1253925e-01   5.1253925e-01   5.1253925e-01  -3.5734115e-01
  -2.0837350e-01  -2.0837350e-01  -2.0837350e-01  -1.5604411e+00
  -3.8410379e-02  -3.8410379e-02  -3.8410379e-02  -1.9138152e-02
   5.1526123e-01   5.1526123e-01   5.1526123e-01   2.9241936e-01
  -6.0775571e-01  -6.0775571e-01  -6.0775571e-01  -9.4560769e-01
  -1.5805455e+00  -1.1957705e+00  -9.2089050e-01  -1.1573685e+00
  -3.7815136e-01  -3.7815136e-01  -3.7815136e-01  -1.0682192e+00
   9.4516397e-02   9.4516397e-02   9.4516397e-02  -5.3700923e-01
  -5.1170697e-01  -5.1170697e-01  -5.1170697e-01  -2.8255061e-01
   5.2320303e-01   5.2320303e-01   5.2320303e-01   4.8734225e-01
   9.6569001e-02   9.6569001e-02   9.6569001e-02  -7.3921736e-01
  -4.6056817e-01  -4.6056817e-01  -4.6056817e-01  -9.6210286e-01
  -2.3681787e-01  -2.3681787e-01  -2.3681787e-01  -4.4545436e-01
  -2.2793901e-01  -2.2793901e-01  -2.2793901e-01  -6.5519896e-01
  -6.2925465e-01  -6.2925465e-01  -6.2925465e-01  -1.3142758e+00
  -2.7756208e-02  -2.7756208e-02  -2.7756208e-02   5.3377141e-01
  -5.8383370e-01  -5.8383370e-01  -5.8383370e-01  -1.1024066e+00
  -1.8152626e-01  -1.8152626e-01  -1.8152626e-01  -1.7117402e-01
  -3.6734295e-01  -3.6734295e-01  -3.6734295e-01  -2.2582202e-01
   7.4313309e-01   7.4313309e-01   7.4313309e-01   3.2575782e-01
   2.3687528e-02   2.3687528e-02   2.3687528e-02   3.1999938e-02
  -5.8287766e-01  -5.8287766e-01  -5.8287766e-01  -7.5480550e-01
  -4.2974899e-01  -4.2974899e-01  -4.2974899e-01  -1.6748637e-01
  -3.6843573e-01  -3.6843573e-01  -3.6843573e-01  -1.0646489e+00
   6.2572371e-01   6.2572371e-01   6.2572371e-01   1.4588283e-01
  -9.6008950e-01  -1.1715645e+00  -1.4523885e+00  -3.4775450e-01
  -8.6687469e-01  -8.6687469e-01  -8.6687469e-01  -3.6556241e-01
  -2.7845980e-01  -2.7845980e-01  -2.7845980e-01  -4.0465485e-01
  -3.2841725e-01  -3.2841725e-01  -3.2841725e-01  -1.0722004e+00
   8.0944370e-02   8.0944370e-02   8.0944370e-02  -4.9479114e-01
   2.0264689e-01   2.0264689e-01   2.0264689e-01   8.4726264e-02
  -8.1679524e-01  -8.1679524e-01  -8.1679524e-01  -1.0884733e+00
   2.8424110e-01   2.8424110e-01   2.8424110e-01   3.9824575e-01
  -2.4966083e-01  -2.4966083e-01  -2.4966083e-01  -1.1152746e+00
  -3.1434606e-01  -3.1434606e-01  -3.1434606e-01  -4.5861444e-01
  -2.8890036e-01  -2.8890036e-01  -2.8890036e-01  -1.4713817e+00
  -6.5941230e-01  -6.5941230e-01  -6.5941230e-01  -1.3552550e+00
  -4.7778722e-03  -4.7778722e-03  -4.7778722e-03  -4.6039190e-01
  -2.2919201e-01  -2.2919201e-01  -2.2919201e-01  -1.1400606e+00
   4.6570957e-01   4.6570957e-01   4.6570957e-01  -1.0808800e-02
  -5.7778907e-01  -5.7778907e-01  -5.7778907e-01  -1.3600229e+00
  -1.1289867e+00  -1.1289867e+00  -1.1289867e+00  -1.8876115e+00
   2.5789845e-01   2.5789845e-01   2.5789845e-01  -4.5309537e-01
  -1.5997277e-01  -1.5997277e-01  -1.5997277e-01  -3.1089896e-01
  -2.3867778e-01  -2.3867778e-01  -2.3867778e-01  -3.8550106e-01
  -1.8860812e-01  -1.8860812e-01  -1.8860812e-01  -2.3597810e-01
  -3.2448752e-01  -3.2448752e-01  -3.2448752e-01  -9.9224258e-01
  -3.3610559e-01  -3.3610559e-01  -3.3610559e-01  -4.0353400e-01
  -1.6695675e-01  -1.6695675e-01  -1.6695675e-01   3.5510432e-03
   1.0973046e-02   1.0973046e-02   1.0973046e-02   1.0440142e-01
   1.9662330e-01   1.9662330e-01   1.9662330e-01  -7.1883410e-01
  -6.2323420e-01  -6.2323420e-01  -6.2323420e-01  -1.3583943e+00
  -4.1476279e-02  -4.1476279e-02  -4.1476279e-02   2.7438870e-01
   3.1233566e-01   3.1233566e-01   3.1233566e-01   2.0164962e-01
   2.7095788e-01   2.7095788e-01   2.7095788e-01  -3.7677131e-01
   6.4881268e-01   6.4881268e-01   6.4881268e-01   4.1185341e-01
  -1.6715955e+00  -1.6737865e+00  -1.5175305e+00  -9.2937350e-01
  -6.5325089e-01  -6.5325089e-01  -6.5325089e-01  -6.5375939e-01
  -1.9412899e-01  -1.9412899e-01  -1.9412899e-01  -6.8972714e-02
  -2.0553674e-01  -2.0553674e-01  -2.0553674e-01  -8.0466098e-02
  -5.8770609e-01  -5.8770609e-01  -5.8770609e-01  -1.0324541e+00
  -5.4155564e-02  -5.4155564e-02  -5.4155564e-02  -5.7998398e-01
  -4.0811723e-01  -4.0811723e-01  -4.0811723e-01  -1.1184862e+00
   2.9401923e-02   2.9401923e-02   2.9401923e-02  -7.8247557e-03
  -7.3722350e-01  -1.1563355e+00  -1.6097545e+00  -9.0302850e-01
  -6.7043947e-01  -6.7043947e-01  -6.7043947e-01  -1.2069661e+00
  -2.9433716e-01  -2.9433716e-01  -2.9433716e-01   3.3407759e-02
   3.7204503e-01   3.7204503e-01   3.7204503e-01   7.3876913e-02
  -8.0299368e-01  -8.0299368e-01  -8.0299368e-01  -8.2396647e-01
   1.6885018e-02   1.6885018e-02   1.6885018e-02  -9.3582002e-01
   5.6034920e-02   5.6034920e-02   5.6034920e-02  -6.8875372e-01
  -1.8488803e-01  -1.8488803e-01  -1.8488803e-01  -7.1831418e-01
  -2.8794098e-01  -2.8794098e-01  -2.8794098e-01  -8.1735373e-01
  -7.6071150e-01  -1.2219095e+00  -7.4358750e-01  -1.3646405e+00
  -3.7519773e-01  -3.7519773e-01  -3.7519773e-01  -1.2167722e+00
   6.8181714e-01   6.8181714e-01   6.8181714e-01   6.1521487e-01
  -5.8941901e-01  -5.8941901e-01  -5.8941901e-01  -5.9891555e-01
  -9.9743867e-02  -9.9743867e-02  -9.9743867e-02  -3.9212726e-01
  -4.2730746e-01  -4.2730746e-01  -4.2730746e-01  -2.4784123e-01
  -3.9714276e-01  -3.9714276e-01  -3.9714276e-01  -1.3008515e+00
  -8.1381401e-02  -8.1381401e-02  -8.1381401e-02  -1.0571483e+00
   3.8865703e-02   3.8865703e-02   3.8865703e-02  -6.5541589e-01
  -5.2593271e-01  -5.2593271e-01  -5.2593271e-01  -5.8110263e-01
   1.0022673e-01   1.0022673e-01   1.0022673e-01   1.7488088e-01
  -1.3591590e-01  -1.3591590e-01  -1.3591590e-01   3.0722986e-02
  -7.9443299e-02  -7.9443299e-02  -7.9443299e-02   2.5650452e-01
  -3.5557269e-01  -3.5557269e-01  -3.5557269e-01  -1.4188599e+00
  -1.1525046e-01  -1.1525046e-01  -1.1525046e-01   2.3343973e-01
  -3.3018206e-01  -3.3018206e-01  -3.3018206e-01  -6.6036035e-02
   1.0166282e-01   1.0166282e-01   1.0166282e-01  -9.3632823e-01
  -9.2022450e-01  -1.2496935e+00  -1.1622315e+00  -5.5153450e-01
  -6.4437826e-01  -6.4437826e-01  -6.4437826e-01  -5.6620011e-01
  -8.5075557e-02  -8.5075557e-02  -8.5075557e-02   1.8008624e-01
  -9.8409281e-02  -9.8409281e-02  -9.8409281e-02   9.4091770e-02
  -3.8076053e-02  -3.8076053e-02  -3.8076053e-02  -1.0245944e+00
  -1.7218762e-01  -1.7218762e-01  -1.7218762e-01  -3.6135101e-01
  -2.6308038e-01  -2.6308038e-01  -2.6308038e-01   1.3479549e-01
   3.2314200e-01   3.2314200e-01   3.2314200e-01   2.0921265e-01
  -6.5447417e-01  -6.5447417e-01  -6.5447417e-01  -7.3413908e-01
  -5.2937470e-01  -5.2937470e-01  -5.2937470e-01   1.8349816e-01
  -4.3413524e-01  -4.3413524e-01  -4.3413524e-01  -4.0903824e-01
  -1.0959610e+00  -1.0959610e+00  -1.0959610e+00  -5.3441127e-01
  -1.0494355e+00  -1.4571875e+00  -1.3113865e+00  -6.9335150e-01
  -2.2020384e-01  -2.2020384e-01  -2.2020384e-01  -3.7452424e-01
  -2.6964432e-01  -2.6964432e-01  -2.6964432e-01  -4.0581912e-02
   1.2461620e-01   1.2461620e-01   1.2461620e-01  -1.2825990e+00
   8.2446792e-01   8.2446792e-01   8.2446792e-01  -2.7445399e-02
  -5.5531257e-01  -5.5531257e-01  -5.5531257e-01   7.3099751e-02
  -1.1799660e-01  -1.1799660e-01  -1.1799660e-01  -6.9096100e-01
   1.5046437e-01   1.5046437e-01   1.5046437e-01   3.0041101e-01
  -2.2299814e-02  -2.2299814e-02  -2.2299814e-02  -6.4677122e-01
   3.2638221e-01   3.2638221e-01   3.2638221e-01  -4.2517381e-02
  -9.7893150e-01  -1.0316875e+00  -6.1952950e-01  -1.2192135e+00
   1.7111470e-01   1.7111470e-01   1.7111470e-01  -1.3440770e-01
  -1.6705111e-01  -1.6705111e-01  -1.6705111e-01  -5.1596132e-01
  -1.0533435e+00  -1.0533435e+00  -1.0533435e+00  -1.6155350e+00
  -6.5377894e-01  -6.5377894e-01  -6.5377894e-01  -1.0226120e+00
  -3.0191087e-01  -3.0191087e-01  -3.0191087e-01  -6.8257188e-01
  -1.9012347e-01  -1.9012347e-01  -1.9012347e-01  -4.9426016e-01
   6.9500796e-02   6.9500796e-02   6.9500796e-02  -7.2123498e-02
  -4.1820171e-02  -4.1820171e-02  -4.1820171e-02  -8.2220435e-01
   4.4787336e-01   4.4787336e-01   4.4787336e-01   5.1403228e-01
  -1.5280569e-02  -1.5280569e-02  -1.5280569e-02  -6.5941163e-01
  -4.0168995e-02  -4.0168995e-02  -4.0168995e-02  -1.1845109e+00
   4.9362845e-01   4.9362845e-01   4.9362845e-01  -9.8945173e-02
  -3.5000071e-01  -3.5000071e-01  -3.5000071e-01  -5.0666248e-01
  -5.7929241e-01  -5.7929241e-01  -5.7929241e-01  -1.2956715e+00
  -9.5583740e-01  -9.5583740e-01  -9.5583740e-01  -1.0283436e+00
  -2.5705123e-01  -2.5705123e-01  -2.5705123e-01  -6.1909726e-01
  -5.7611521e-01  -5.7611521e-01  -5.7611521e-01  -7.5098547e-01
  -3.7670194e-01  -3.7670194e-01  -3.7670194e-01  -4.8064710e-01
   3.7313800e-01   3.7313800e-01   3.7313800e-01   7.0307381e-03
  -3.1542400e-01  -3.1542400e-01  -3.1542400e-01  -5.3945111e-01
  -5.0805171e-01  -5.0805171e-01  -5.0805171e-01  -9.9330157e-01
   5.5922494e-01   5.5922494e-01   5.5922494e-01  -1.5581184e-01
   1.2623884e-01   1.2623884e-01   1.2623884e-01   2.1316415e-01
   4.4411779e-01   4.4411779e-01   4.4411779e-01   2.3694334e-01
   1.7899972e-01   1.7899972e-01   1.7899972e-01  -9.7301981e-01
   4.0925828e-01   4.0925828e-01   4.0925828e-01   5.0970110e-02
  -4.6485672e-01  -4.6485672e-01  -4.6485672e-01  -7.3493771e-01
  -3.4786552e-01  -3.4786552e-01  -3.4786552e-01  -2.8662244e-01
   3.2177137e-01   3.2177137e-01   3.2177137e-01  -2.1996360e-02
   2.5696232e-01   2.5696232e-01   2.5696232e-01   4.6058629e-01
  -3.6967140e-01  -3.6967140e-01  -3.6967140e-01  -3.9616314e-01
  -1.4415815e+00  -7.1486850e-01  -9.8368050e-01  -5.3065750e-01
  -6.5928389e-01  -6.5928389e-01  -6.5928389e-01  -7.4064860e-01
   5.8620028e-01   5.8620028e-01   5.8620028e-01   6.1935630e-01
  -6.4877706e-01  -6.4877706e-01  -6.4877706e-01  -8.4979902e-01
   1.7183190e-01   1.7183190e-01   1.7183190e-01  -6.7559973e-01
   7.1053809e-01   7.1053809e-01   7.1053809e-01   7.5237353e-01
  -8.3757350e-01  -9.5265550e-01  -1.1577865e+00  -5.6258950e-01
  -5.6031115e-02  -5.6031115e-02  -5.6031115e-02   2.8084005e-02
   4.9511988e-02   4.9511988e-02   4.9511988e-02  -8.9141656e-01
  -1.9920478e-02  -1.9920478e-02  -1.9920478e-02  -3.1657169e-01
  -3.0028088e-01  -3.0028088e-01  -3.0028088e-01  -4.2906213e-01
  -2.0701531e-01  -2.0701531e-01  -2.0701531e-01  -8.0228258e-01
  -3.1644149e-01  -3.1644149e-01  -3.1644149e-01  -2.7441904e-01
  -2.0423537e-01  -2.0423537e-01  -2.0423537e-01  -6.6970875e-01
  -3.7364472e-02  -3.7364472e-02  -3.7364472e-02  -4.5479332e-02
  -2.6505031e-01  -2.6505031e-01  -2.6505031e-01  -3.8619689e-01
  -6.2261399e-01  -6.2261399e-01  -6.2261399e-01  -1.2935135e+00
  -3.7813172e-01  -3.7813172e-01  -3.7813172e-01  -7.4756758e-01
  -1.9061518e-01  -1.9061518e-01  -1.9061518e-01  -6.1794033e-01
  -8.9151525e-01  -8.9151525e-01  -8.9151525e-01  -9.5317118e-01
  -4.4063544e-01  -4.4063544e-01  -4.4063544e-01  -9.8351939e-02
  -3.9788519e-01  -3.9788519e-01  -3.9788519e-01  -1.6043756e+00
   1.1547757e-01   1.1547757e-01   1.1547757e-01  -6.5945265e-01
   4.2865421e-01   4.2865421e-01   4.2865421e-01  -7.8204839e-02
  -2.0409285e+00  -1.3025695e+00  -8.7126250e-01  -1.0531805e+00
  -6.1416022e-01  -6.1416022e-01  -6.1416022e-01  -7.9924215e-01
  -1.5377710e-01  -1.5377710e-01  -1.5377710e-01  -3.1089378e-01
  -3.4723485e-01  -3.4723485e-01  -3.4723485e-01  -1.0863385e+00
   6.6791510e-02   6.6791510e-02   6.6791510e-02  -1.1125035e+00
  -1.4160918e-02  -1.4160918e-02  -1.4160918e-02   9.3011032e-02
  -1.4825979e-01  -1.4825979e-01  -1.4825979e-01  -1.5523964e-01
   1.9603455e-01   1.9603455e-01   1.9603455e-01  -9.5235129e-01
  -3.1044013e-01  -3.1044013e-01  -3.1044013e-01   2.9235087e-02
   1.5922502e-02   1.5922502e-02   1.5922502e-02  -1.6760053e-01
  -8.5242892e-02  -8.5242892e-02  -8.5242892e-02  -1.1354354e+00
  -1.4870162e-01  -1.4870162e-01  -1.4870162e-01  -2.6361861e-01
  -6.9365533e-02  -6.9365533e-02  -6.9365533e-02  -3.5465253e-01
   6.9554969e-01   6.9554969e-01   6.9554969e-01   2.7964691e-01
   3.5380921e-01   3.5380921e-01   3.5380921e-01  -5.3320382e-01
   6.9993981e-01   6.9993981e-01   6.9993981e-01   4.2373485e-01
  -8.7528115e-02  -8.7528115e-02  -8.7528115e-02  -4.6413541e-01
  -1.5562945e-01  -1.5562945e-01  -1.5562945e-01  -1.0860190e+00
  -5.8817612e-03  -5.8817612e-03  -5.8817612e-03  -2.1800274e-01
  -6.5985851e-01  -6.5985851e-01  -6.5985851e-01  -5.3268832e-02
  -1.0096112e+00  -1.0096112e+00  -1.0096112e+00  -7.9281627e-01
  -7.9129455e-01  -7.9129455e-01  -7.9129455e-01  -8.2368605e-01
  -5.8833850e-01  -5.9784550e-01  -7.0412750e-01  -8.7533850e-01
  -8.2713256e-02  -8.2713256e-02  -8.2713256e-02  -1.8324751e-01
  -5.5358465e-01  -5.5358465e-01  -5.5358465e-01  -5.4965960e-01
   2.2717847e-01   2.2717847e-01   2.2717847e-01   5.6441014e-03
  -9.9639529e-02  -9.9639529e-02  -9.9639529e-02  -4.1996166e-01
  -7.3584020e-01  -7.3584020e-01  -7.3584020e-01  -9.1727321e-01
  -2.6616504e-01  -2.6616504e-01  -2.6616504e-01   2.0314997e-01
   2.3948398e-01   2.3948398e-01   2.3948398e-01  -6.8161825e-01
   9.5475548e-02   9.5475548e-02   9.5475548e-02  -8.3316519e-01
  -4.8645869e-01  -4.8645869e-01  -4.8645869e-01   2.1920280e-01
  -7.2820080e-02  -7.2820080e-02  -7.2820080e-02  -4.0425692e-01
  -8.7342295e-01  -8.7342295e-01  -8.7342295e-01  -1.9237694e+00
  -1.3393593e-01  -1.3393593e-01  -1.3393593e-01  -2.1170144e-01
  -4.1042027e-01  -4.1042027e-01  -4.1042027e-01  -1.1253022e+00
  -2.6205579e-01  -2.6205579e-01  -2.6205579e-01  -3.8504884e-01
  -8.4144491e-01  -8.4144491e-01  -8.4144491e-01  -1.3075610e+00
   6.2364623e-02   6.2364623e-02   6.2364623e-02   2.6850600e-01
   1.1289616e+00   1.1289616e+00   1.1289616e+00   5.7649071e-01
  -6.3843189e-01  -6.3843189e-01  -6.3843189e-01  -2.7737294e-01
  -2.1032660e-01  -2.1032660e-01  -2.1032660e-01  -8.4929484e-01
   6.6989536e-01   6.6989536e-01   6.6989536e-01   7.4065206e-01
  -4.5425224e-01  -4.5425224e-01  -4.5425224e-01  -3.0917015e-01
  -3.3891059e-01  -3.3891059e-01  -3.3891059e-01  -4.6256817e-01
   3.7603117e-01   3.7603117e-01   3.7603117e-01   6.5786213e-01
   2.4913948e-01   2.4913948e-01   2.4913948e-01  -2.2176131e-01
  -5.7451633e-01  -5.7451633e-01  -5.7451633e-01  -1.3128716e+00
  -5.1006896e-01  -5.1006896e-01  -5.1006896e-01  -2.2933273e-01
  -3.8139887e-01  -3.8139887e-01  -3.8139887e-01  -3.7756246e-01
  -2.9080079e-01  -2.9080079e-01  -2.9080079e-01  -6.8190734e-01
   1.2875931e+00   1.2875931e+00   1.2875931e+00   3.0498203e-01
  -1.2976996e-01  -1.2976996e-01  -1.2976996e-01  -9.5630722e-01
   4.9198259e-01   4.9198259e-01   4.9198259e-01  -2.3201653e-01
  -2.3460146e-01  -2.3460146e-01  -2.3460146e-01  -2.2047724e-01
  -8.4424867e-01  -8.4424867e-01  -8.4424867e-01  -9.7329170e-01
  -5.6852918e-01  -5.6852918e-01  -5.6852918e-01  -1.1979098e+00
  -6.2856602e-01  -6.2856602e-01  -6.2856602e-01  -1.1320295e+00
  -1.6958645e-01  -1.6958645e-01  -1.6958645e-01  -1.2412495e-01
